ID,epidural,intraparenchymal,subarachnoid
test_1868,0.17443848,0.16821289,0.6333008
test_1869,0.002368927,0.8964844,0.41552734
test_1870,0.014953613,0.12805176,0.40966797
test_1871,0.08862305,0.08270264,0.101257324
test_1872,0.0047721863,0.22558594,0.33276367
test_1873,0.017578125,0.3544922,0.9560547
test_1874,0.00187397,0.8071289,0.5024414
test_1875,0.02104187,0.097717285,0.90771484
test_1876,0.006000519,0.23022461,0.94189453
test_1877,0.007850647,0.27246094,0.8388672
test_1878,0.028320312,0.72802734,0.9941406
test_1879,0.005279541,0.6464844,0.90478516
test_1880,0.011642456,0.6333008,0.28515625
test_1881,0.014175415,0.08679199,0.8989258
test_1882,0.007068634,0.8691406,0.9550781
test_1883,0.008056641,0.12768555,0.93115234
test_1884,0.0014324188,0.44555664,0.7084961
test_1885,0.12854004,0.43164062,0.15161133
test_1886,0.010734558,0.13562012,0.8413086
test_1887,0.008476257,0.54296875,0.7451172
test_1888,0.002571106,0.14648438,0.18615723
test_1889,0.0104904175,0.2705078,0.9267578
test_1890,0.2548828,0.5527344,0.7314453
test_1891,0.014060974,0.06939697,0.10070801
test_1892,0.03353882,0.97998047,0.18920898
test_1893,0.0054512024,0.98095703,0.23486328
test_1894,0.012245178,0.29296875,0.051574707
test_1895,0.0118255615,0.0993042,0.9291992
test_1896,0.020690918,0.36987305,0.8964844
test_1897,0.0020103455,0.13806152,0.5288086
test_1898,0.008911133,0.734375,0.42163086
test_1899,0.08782959,0.14880371,0.66748047
test_1900,0.008544922,0.13598633,0.984375
test_1901,0.0070343018,0.76464844,0.70703125
test_1902,0.010009766,0.30541992,0.921875
test_1903,0.023025513,0.15319824,0.96435547
test_1904,0.015533447,0.14038086,0.26831055
test_1905,0.010292053,0.23486328,0.91259766
test_1906,0.007347107,0.18432617,0.47070312
test_1907,0.5058594,0.53125,0.69677734
test_1908,0.0054893494,0.7944336,0.87841797
test_1909,0.0049819946,0.78808594,0.96435547
test_1910,0.029296875,0.34057617,0.48388672
test_1911,0.006122589,0.9248047,0.67089844
test_1912,0.006542206,0.46289062,0.96777344
test_1913,0.006877899,0.17675781,0.9135742
test_1914,0.37280273,0.054016113,0.83251953
test_1915,0.006416321,0.23840332,0.2836914
test_1916,0.015960693,0.2927246,0.5097656
test_1917,0.008811951,0.88427734,0.8833008
test_1918,0.029037476,0.33203125,0.20593262
test_1919,0.023025513,0.9902344,0.6640625
test_1920,0.053771973,0.092041016,0.20153809
test_1921,0.014953613,0.12005615,0.7246094
test_1922,0.0037517548,0.9536133,0.9194336
test_1923,0.5810547,0.29760742,0.26708984
test_1924,0.011421204,0.9760742,0.77978516
test_1925,0.03643799,0.14208984,0.9291992
test_1926,0.013580322,0.75146484,0.6503906
test_1927,0.009269714,0.11871338,0.1541748
test_1928,0.0039596558,0.625,0.58496094
test_1929,0.019714355,0.11639404,0.96777344
test_1930,0.42626953,0.1899414,0.1661377
test_1931,0.039489746,0.058441162,0.19616699
test_1932,0.009971619,0.23547363,0.7583008
test_1933,0.004737854,0.12200928,0.37475586
test_1934,0.0015907288,0.6542969,0.43945312
test_1935,0.035217285,0.99609375,0.051849365
test_1936,0.03253174,0.2824707,0.49414062
test_1937,0.009597778,0.22692871,0.8911133
test_1938,0.03173828,0.6040039,0.78027344
test_1939,0.04949951,0.38623047,0.8286133
test_1940,0.017852783,0.9658203,0.4099121
test_1941,0.06903076,0.98291016,0.91845703
test_1942,0.26293945,0.18835449,0.46972656
test_1943,0.08911133,0.04525757,0.18688965
test_1944,0.005844116,0.10229492,0.9667969
test_1945,0.010131836,0.48388672,0.8833008
test_1946,0.0032730103,0.8125,0.71484375
test_1947,0.014221191,0.34594727,0.8354492
test_1948,0.011550903,0.09088135,0.6152344
test_1949,0.007461548,0.16833496,0.2298584
test_1950,0.0021324158,0.15563965,0.29370117
test_1951,0.24707031,0.9873047,0.5239258
test_1952,0.007461548,0.90478516,0.7998047
test_1953,0.0027256012,0.9980469,0.64160156
test_1954,0.002878189,0.17089844,0.19274902
test_1955,0.0021572113,0.6948242,0.19152832
test_1956,0.033721924,0.13415527,0.76123047
test_1957,0.011245728,0.120666504,0.77685547
test_1958,0.062561035,0.16394043,0.57910156
test_1959,0.0074005127,0.071899414,0.10784912
test_1960,0.0033359528,0.57666016,0.63134766
test_1961,0.013221741,0.8618164,0.85058594
test_1962,0.017181396,0.50341797,0.64746094
test_1963,0.005405426,0.10101318,0.48217773
test_1964,0.21655273,0.06463623,0.8125
test_1965,0.0074920654,0.37182617,0.96875
test_1966,0.013374329,0.22851562,0.9580078
test_1967,0.0045547485,0.20129395,0.78222656
test_1968,0.008415222,0.9667969,0.24572754
test_1969,0.072387695,0.20349121,0.8618164
test_1970,0.007091522,0.12042236,0.6694336
test_1971,0.011642456,0.8857422,0.44067383
test_1972,0.007881165,0.46679688,0.35839844
test_1973,0.00712204,0.6191406,0.66845703
test_1974,0.0036792755,0.8730469,0.42797852
test_1975,0.0012350082,0.9301758,0.80322266
test_1976,0.031799316,0.082092285,0.20153809
test_1977,0.094177246,0.98291016,0.79248047
test_1978,0.25317383,0.7241211,0.06890869
test_1979,0.17749023,0.6479492,0.8911133
test_1980,0.010406494,0.47851562,0.9116211
test_1981,0.024749756,0.31176758,0.26049805
test_1982,0.007575989,0.6376953,0.9301758
test_1983,0.004486084,0.05114746,0.20129395
test_1984,0.056732178,0.6533203,0.72265625
test_1985,0.012626648,0.047058105,0.07476807
test_1986,0.002462387,0.125,0.47705078
test_1987,0.012962341,0.22302246,0.17687988
test_1988,0.36669922,0.093688965,0.48291016
test_1989,0.008415222,0.6713867,0.9741211
test_1990,0.004699707,0.40795898,0.6376953
test_1991,0.010650635,0.23950195,0.34594727
test_1992,0.022583008,0.03378296,0.8432617
test_1993,0.0028324127,0.5678711,0.73779297
test_1994,0.017242432,0.2524414,0.33618164
test_1995,0.007205963,0.5234375,0.7207031
test_1996,0.0065612793,0.09692383,0.8720703
test_1997,0.008544922,0.21655273,0.99316406
test_1998,0.017105103,0.2685547,0.70996094
test_1999,0.010986328,0.96777344,0.5966797
test_2000,0.05203247,0.99609375,0.46704102
test_2001,0.017715454,0.110839844,0.83203125
test_2002,0.0036792755,0.2253418,0.30151367
test_2003,0.0057296753,0.8305664,0.6333008
test_2004,0.020965576,0.35473633,0.7680664
test_2005,0.030334473,0.48950195,0.1171875
test_2006,0.0256958,0.33422852,0.31762695
test_2007,0.004699707,0.73876953,0.6738281
test_2008,0.006214142,0.06524658,0.2019043
test_2009,0.017242432,0.59033203,0.78466797
test_2010,0.1227417,0.34960938,0.72802734
test_2011,0.077819824,0.051574707,0.12261963
test_2012,0.002735138,0.23046875,0.7685547
test_2013,0.04949951,0.24804688,0.78027344
test_2014,0.0046081543,0.9589844,0.52734375
test_2015,0.17858887,0.048980713,0.013320923
test_2016,0.009597778,0.61083984,0.49047852
test_2017,0.007751465,0.2442627,0.74316406
test_2018,0.04724121,0.076538086,0.21960449
test_2019,0.04949951,0.077697754,0.41235352
test_2020,0.012718201,0.8803711,0.8173828
test_2021,0.007320404,0.032958984,0.07147217
test_2022,0.09136963,0.15124512,0.3005371
test_2023,0.018875122,0.12976074,0.4494629
test_2024,0.28393555,0.18566895,0.31420898
test_2025,0.006340027,0.30688477,0.6723633
test_2026,0.05480957,0.97509766,0.92333984
test_2027,0.015472412,0.17248535,0.15808105
test_2028,0.02784729,0.89746094,0.9604492
test_2029,0.0056419373,0.021896362,0.12487793
test_2030,0.0025196075,0.123046875,0.99316406
test_2031,0.09863281,0.7055664,0.31811523
test_2032,0.025314331,0.9941406,0.9790039
test_2033,0.05343628,0.06903076,0.6767578
test_2034,0.0046653748,0.051361084,0.033294678
test_2035,0.0025024414,0.8310547,0.74902344
test_2036,0.005706787,0.1998291,0.9589844
test_2037,0.0056877136,0.9604492,0.734375
test_2038,0.03277588,0.8925781,0.6489258
test_2039,0.00919342,0.24804688,0.44091797
test_2040,0.18017578,0.16674805,0.91259766
test_2041,0.008155823,0.15002441,0.98095703
test_2042,0.8154297,0.21081543,0.234375
test_2043,0.0023422241,0.4753418,0.7416992
test_2044,0.017913818,0.44091797,0.8520508
test_2045,0.22717285,0.9902344,0.94628906
test_2046,0.043029785,0.38916016,0.9707031
test_2047,0.008811951,0.18713379,0.97314453
test_2048,0.076293945,0.23059082,0.9277344
test_2049,0.0028896332,0.37280273,0.46679688
test_2050,0.009857178,0.4609375,0.85839844
test_2051,0.56103516,0.7817383,0.9760742
test_2052,0.0056419373,0.28442383,0.9667969
test_2053,0.018753052,0.8457031,0.9614258
test_2054,0.0010480881,0.38842773,0.9291992
test_2055,0.0037345886,0.18457031,0.86279297
test_2056,0.0018167496,0.921875,0.13391113
test_2057,0.011116028,0.08538818,0.6064453
test_2058,0.0071754456,0.07006836,0.47583008
test_2059,0.05166626,0.0680542,0.9350586
test_2060,0.010772705,0.10321045,0.87890625
test_2061,0.0021915436,0.7963867,0.85498047
test_2062,0.012054443,0.066223145,0.87060547
test_2063,0.009674072,0.9277344,0.3190918
test_2064,0.012001038,0.04031372,0.08465576
test_2065,0.004627228,0.19006348,0.7919922
test_2066,0.002878189,0.98535156,0.35546875
test_2067,0.009300232,0.16308594,0.9404297
test_2068,0.003868103,0.22070312,0.59033203
test_2069,0.010818481,0.35302734,0.98535156
test_2070,0.0046653748,0.19726562,0.89746094
test_2071,0.0023422241,0.703125,0.9448242
test_2072,0.23571777,0.44433594,0.37036133
test_2073,0.0049438477,0.19641113,0.8857422
test_2074,0.07904053,0.77685547,0.9453125
test_2075,0.0026836395,0.39868164,0.9243164
test_2076,0.26049805,0.40039062,0.9223633
test_2077,0.0025024414,0.89746094,0.13342285
test_2078,0.24401855,0.097961426,0.27734375
test_2079,0.014389038,0.11987305,0.984375
test_2080,0.015472412,0.96435547,0.7685547
test_2081,0.02104187,0.035095215,0.13012695
test_2082,0.0077819824,0.18676758,0.43286133
test_2083,0.02116394,0.13903809,0.9580078
test_2084,0.020095825,0.031280518,0.11376953
test_2085,0.007232666,0.44433594,0.65771484
test_2086,0.0030174255,0.87597656,0.79248047
test_2087,0.013580322,0.14038086,0.5600586
test_2088,0.008644104,0.15075684,0.9604492
test_2089,0.0067749023,0.7368164,0.5566406
test_2090,0.0024719238,0.6660156,0.65283203
test_2091,0.00605011,0.9863281,0.1673584
test_2092,0.009155273,0.43286133,0.6748047
test_2093,0.015838623,0.09564209,0.42163086
test_2094,0.0061912537,0.26367188,0.97314453
test_2095,0.0034046173,0.9819336,0.6166992
test_2096,0.022705078,0.12158203,0.20251465
test_2097,0.0041503906,0.16235352,0.93408203
test_2098,0.38793945,0.15161133,0.37573242
test_2099,0.008850098,0.33544922,0.79833984
test_2100,0.036895752,0.06890869,0.92822266
test_2101,0.0029010773,0.8330078,0.66503906
test_2102,0.18896484,0.30444336,0.8984375
test_2103,0.30688477,0.6176758,0.9921875
test_2104,0.007663727,0.99609375,0.5625
test_2105,0.007575989,0.10229492,0.20544434
test_2106,0.021575928,0.7866211,0.8911133
test_2107,0.05996704,0.24609375,0.2553711
test_2108,0.005004883,0.79541016,0.9658203
test_2109,0.0043792725,0.2763672,0.3642578
test_2110,0.015731812,0.056030273,0.15075684
test_2111,0.016220093,0.6826172,0.91259766
test_2112,0.0052604675,0.5600586,0.7919922
test_2113,0.004470825,0.12878418,0.6723633
test_2114,0.012290955,0.077819824,0.21691895
test_2115,0.038909912,0.53125,0.7573242
test_2116,0.005531311,0.2130127,0.8095703
test_2117,0.0030174255,0.051727295,0.19262695
test_2118,0.015838623,0.2142334,0.9589844
test_2119,0.27148438,0.82958984,0.6850586
test_2120,0.09454346,0.06188965,0.81396484
test_2121,0.020935059,0.14489746,0.95947266
test_2122,0.002067566,0.20251465,0.78564453
test_2123,0.016036987,0.84472656,0.37426758
test_2124,0.009941101,0.08477783,0.22265625
test_2125,0.054107666,0.07019043,0.91015625
test_2126,0.01777649,0.3317871,0.77001953
test_2127,0.058654785,0.056640625,0.8857422
test_2128,0.006095886,0.12042236,0.79833984
test_2129,0.009742737,0.21801758,0.68896484
test_2130,0.039642334,0.19555664,0.6503906
test_2131,0.03010559,0.1348877,0.7817383
test_2132,0.0065612793,0.091552734,0.3786621
test_2133,0.024887085,0.6660156,0.9536133
test_2134,0.012428284,0.25610352,0.890625
test_2135,0.007545471,0.37963867,0.4741211
test_2136,0.023239136,0.49853516,0.984375
test_2137,0.040161133,0.94189453,0.94189453
test_2138,0.010047913,0.29467773,0.8496094
test_2139,0.0047569275,0.12298584,0.18408203
test_2140,0.06201172,0.089782715,0.64697266
test_2141,0.018447876,0.12097168,0.68896484
test_2142,0.0068244934,0.16064453,0.39819336
test_2143,0.008911133,0.48217773,0.26098633
test_2144,0.008850098,0.11920166,0.8183594
test_2145,0.0104522705,0.18859863,0.92822266
test_2146,0.1940918,0.99902344,0.546875
test_2147,0.005428314,0.4663086,0.44995117
test_2148,0.021011353,0.58935547,0.7890625
test_2149,0.008674622,0.3400879,0.4946289
test_2150,0.0049819946,0.11553955,0.9838867
test_2151,0.06439209,0.18859863,0.99316406
test_2152,0.03781128,0.8935547,0.86035156
test_2153,0.0017681122,0.19104004,0.2277832
test_2154,0.024368286,0.9580078,0.6166992
test_2155,0.011421204,0.09667969,0.89208984
test_2156,0.0066947937,0.5004883,0.62841797
test_2157,0.0067749023,0.17480469,0.88671875
test_2158,0.10876465,0.09552002,0.18933105
test_2159,0.0047721863,0.22692871,0.23352051
test_2160,0.005405426,0.67529297,0.83251953
test_2161,0.018692017,0.28759766,0.4741211
test_2162,0.057281494,0.48901367,0.78271484
test_2163,0.0025196075,0.18261719,0.65478516
test_2164,0.0043296814,0.17004395,0.98291016
test_2165,0.0026416779,0.5419922,0.63623047
test_2166,0.42382812,0.27539062,0.14611816
test_2167,0.010940552,0.78515625,0.8803711
test_2168,0.006072998,0.98828125,0.41235352
test_2169,0.009414673,0.12213135,0.3852539
test_2170,0.0025024414,0.5732422,0.7626953
test_2171,0.002822876,0.5205078,0.5366211
test_2172,0.006877899,0.046813965,0.38330078
test_2173,0.052246094,0.9941406,0.30395508
test_2174,0.01737976,0.12097168,0.7314453
test_2175,0.004737854,0.9921875,0.44750977
test_2176,0.002286911,0.88427734,0.70458984
test_2177,0.0064353943,0.32177734,0.88671875
test_2178,0.7714844,0.9194336,0.41479492
test_2179,0.025375366,0.23352051,0.82177734
test_2180,0.10101318,0.12005615,0.19567871
test_2181,0.013641357,0.1907959,0.33764648
test_2182,0.010131836,0.2524414,0.3569336
test_2183,0.01525116,0.18688965,0.9404297
test_2184,0.009017944,0.17480469,0.20715332
test_2185,0.009742737,0.90722656,0.97265625
test_2186,0.0057525635,0.3408203,0.49609375
test_2187,0.01348114,0.18920898,0.9770508
test_2188,0.0035800934,0.8432617,0.5839844
test_2189,0.0055999756,0.27856445,0.8305664
test_2190,0.018447876,0.30932617,0.2775879
test_2191,0.010734558,0.13269043,0.5961914
test_2192,0.019577026,0.8618164,0.42114258
test_2193,0.0035114288,0.2199707,0.46875
test_2194,0.002035141,0.9892578,0.73339844
test_2195,0.0043792725,0.2277832,0.42919922
test_2196,0.020568848,0.79833984,0.71728516
test_2197,0.20910645,0.37475586,0.21179199
test_2198,0.004348755,0.76171875,0.8286133
test_2199,0.030563354,0.26513672,0.88964844
test_2200,0.0045928955,0.8925781,0.5620117
test_2201,0.019012451,0.14318848,0.80908203
test_2202,0.0022621155,0.0413208,0.112976074
test_2203,0.007434845,0.9716797,0.5136719
test_2204,0.005958557,0.96240234,0.5126953
test_2205,0.0045547485,0.27368164,0.46044922
test_2206,0.006542206,0.123535156,0.7685547
test_2207,0.006668091,0.07006836,0.19934082
test_2208,0.045013428,0.6748047,0.57128906
test_2209,0.0032596588,0.71435547,0.3605957
test_2210,0.0069007874,0.44067383,0.30859375
test_2211,0.005279541,0.038116455,0.82910156
test_2212,0.013015747,0.3544922,0.7451172
test_2213,0.028396606,0.1920166,0.45385742
test_2214,0.015670776,0.029663086,0.039764404
test_2215,0.009742737,0.5810547,0.47192383
test_2216,0.03668213,0.12768555,0.86865234
test_2217,0.0074920654,0.17016602,0.45458984
test_2218,0.023544312,0.2006836,0.23840332
test_2219,0.0059776306,0.066589355,0.38330078
test_2220,0.025772095,0.08557129,0.11340332
test_2221,0.03378296,0.6176758,0.90478516
test_2222,0.0011644363,0.107666016,0.73876953
test_2223,0.008743286,0.10449219,0.41235352
test_2224,0.008514404,0.07019043,0.27416992
test_2225,0.11315918,0.05987549,0.44921875
test_2226,0.0362854,0.28515625,0.9951172
test_2227,0.015731812,0.9428711,0.90234375
test_2228,0.009902954,0.14001465,0.93408203
test_2229,0.0027885437,0.04067993,0.09515381
test_2230,0.018951416,0.3630371,0.94921875
test_2231,0.00793457,0.21569824,0.9160156
test_2232,0.011245728,0.089782715,0.13208008
test_2233,0.0051002502,0.1665039,0.82470703
test_2234,0.0023231506,0.2824707,0.80126953
test_2235,0.0132751465,0.052337646,0.19274902
test_2236,0.0041160583,0.9790039,0.52490234
test_2237,0.0045547485,0.40698242,0.9160156
test_2238,0.05078125,0.203125,0.80566406
test_2239,0.009155273,0.6513672,0.95166016
test_2240,0.003484726,0.39453125,0.92822266
test_2241,0.005844116,0.6303711,0.29223633
test_2242,0.0067443848,0.21020508,0.34692383
test_2243,0.04724121,0.3815918,0.22302246
test_2244,0.0035114288,0.92089844,0.77685547
test_2245,0.0043640137,0.1661377,0.10015869
test_2246,0.043762207,0.09844971,0.89990234
test_2247,0.009017944,0.18774414,0.9199219
test_2248,0.0066184998,0.2199707,0.18823242
test_2249,0.0069885254,0.074645996,0.9550781
test_2250,0.42797852,0.023208618,0.73876953
test_2251,0.028396606,0.4189453,0.9506836
test_2252,0.006542206,0.98828125,0.87060547
test_2253,0.017578125,0.105407715,0.63134766
test_2254,0.08135986,0.14013672,0.7114258
test_2255,0.008811951,0.28881836,0.33496094
test_2256,0.0052604675,0.67529297,0.9506836
test_2257,0.014175415,0.0592041,0.22265625
test_2258,0.0039901733,0.4946289,0.32910156
test_2259,0.12512207,0.9941406,0.48120117
test_2260,0.009017944,0.37548828,0.96777344
test_2261,0.006462097,0.22216797,0.9194336
test_2262,0.05279541,0.8886719,0.7055664
test_2263,0.006362915,0.171875,0.29296875
test_2264,0.006931305,0.18432617,0.28027344
test_2265,0.003780365,0.22717285,0.96240234
test_2266,0.009971619,0.25317383,0.056427002
test_2267,0.02267456,0.7607422,0.5917969
test_2268,0.013320923,0.17419434,0.4482422
test_2269,0.03781128,0.050720215,0.77001953
test_2270,0.022628784,0.9760742,0.31640625
test_2271,0.0057296753,0.21118164,0.8691406
test_2272,0.14587402,0.03643799,0.99121094
test_2273,0.04611206,0.39331055,0.6801758
test_2274,0.007965088,0.5527344,0.50439453
test_2275,0.007575989,0.1171875,0.9536133
test_2276,0.28710938,0.8989258,0.38671875
test_2277,0.024612427,0.98535156,0.64501953
test_2278,0.020248413,0.17150879,0.32836914
test_2279,0.043914795,0.5913086,0.97265625
test_2280,0.026321411,0.096191406,0.93359375
test_2281,0.0041160583,0.93847656,0.3400879
test_2282,0.77441406,0.0758667,0.62646484
test_2283,0.0076904297,0.48388672,0.21801758
test_2284,0.0026836395,0.1673584,0.1850586
test_2285,0.004924774,0.5566406,0.33374023
test_2286,0.0017547607,0.86865234,0.7246094
test_2287,0.1973877,0.56689453,0.9873047
test_2288,0.0022182465,0.78515625,0.7338867
test_2289,0.0046653748,0.14147949,0.52197266
test_2290,0.0058670044,0.44628906,0.8173828
test_2291,0.0071487427,0.30322266,0.88427734
test_2292,0.008811951,0.4038086,0.7241211
test_2293,0.004348755,0.8857422,0.8647461
test_2294,0.008712769,0.1159668,0.31713867
test_2295,0.5566406,0.29589844,0.49414062
test_2296,0.0037212372,0.27246094,0.5395508
test_2297,0.009300232,0.17590332,0.6855469
test_2298,0.013374329,0.46411133,0.94970703
test_2299,0.10229492,0.037597656,0.15405273
test_2300,0.004180908,0.44628906,0.29467773
test_2301,0.011734009,0.1875,0.8491211
test_2302,0.014221191,0.17297363,0.6738281
test_2303,0.0025024414,0.7739258,0.88183594
test_2304,0.0049438477,0.13378906,0.24475098
test_2305,0.010902405,0.45751953,0.8671875
test_2306,0.055114746,0.07086182,0.8310547
test_2307,0.012382507,0.080322266,0.9892578
test_2308,0.0047950745,0.97314453,0.640625
test_2309,0.0047950745,0.13122559,0.6015625
test_2310,0.25170898,0.6064453,0.92822266
test_2311,0.00484848,0.21691895,0.94921875
test_2312,0.0054512024,0.6147461,0.76123047
test_2313,0.042541504,0.8120117,0.8330078
test_2314,0.007205963,0.2310791,0.81347656
test_2315,0.0038394928,0.5703125,0.43676758
test_2316,0.0033245087,0.46679688,0.87060547
test_2317,0.009635925,0.022583008,0.015068054
test_2318,0.020446777,0.020401001,0.023330688
test_2319,0.08093262,0.14123535,0.06762695
test_2320,0.017181396,0.046539307,0.020523071
test_2321,0.009674072,0.10449219,0.07489014
test_2322,0.08630371,0.036895752,0.16809082
test_2323,0.00919342,0.09454346,0.23352051
test_2324,0.0025901794,0.2578125,0.2578125
test_2325,0.009819031,0.025039673,0.027328491
test_2326,0.0036792755,0.2788086,0.17895508
test_2327,0.003929138,0.056243896,0.14758301
test_2328,0.005138397,0.028121948,0.03161621
test_2329,0.013122559,0.08782959,0.03643799
test_2330,0.0074920654,0.06915283,0.1607666
test_2331,0.010047913,0.021896362,0.038116455
test_2332,0.053100586,0.021255493,0.050231934
test_2333,0.011207581,0.057922363,0.13415527
test_2334,0.0054893494,0.012626648,0.016159058
test_2335,0.0054893494,0.012626648,0.016159058
test_2336,0.8154297,0.010292053,0.009231567
test_2337,0.0019044876,0.05114746,0.062561035
test_2338,0.008575439,0.05368042,0.34399414
test_2339,0.024002075,0.053497314,0.15270996
test_2340,0.30688477,0.026397705,0.0060272217
test_2341,0.18713379,0.109680176,0.79003906
test_2342,0.009124756,0.09057617,0.17285156
test_2343,0.003484726,0.06048584,0.24707031
test_2344,0.0067749023,0.015594482,0.015411377
test_2345,0.0071487427,0.031677246,0.18408203
test_2346,0.010566711,0.013069153,0.013420105
test_2347,0.006717682,0.035614014,0.02720642
test_2348,0.007259369,0.05987549,0.22338867
test_2349,0.0048294067,0.017852783,0.016220093
test_2350,0.03656006,0.035827637,0.11230469
test_2351,0.059753418,0.20947266,0.08630371
test_2352,0.009056091,0.1149292,0.10015869
test_2353,0.023605347,0.083862305,0.15649414
test_2354,0.0076904297,0.076171875,0.05908203
test_2355,0.028167725,0.10839844,0.5913086
test_2356,0.076416016,0.021484375,0.15039062
test_2357,0.0038089752,0.07055664,0.16540527
test_2358,0.004009247,0.027999878,0.03677368
test_2359,0.004699707,0.0149002075,0.0184021
test_2360,0.0031719208,0.031677246,0.140625
test_2361,0.008544922,0.034942627,0.05368042
test_2362,0.021331787,0.08850098,0.03390503
test_2363,0.012870789,0.031677246,0.04534912
test_2364,0.105163574,0.0927124,0.01802063
test_2365,0.009941101,0.07543945,0.28442383
test_2366,0.0039749146,0.07086182,0.22619629
test_2367,0.0044517517,0.10308838,0.18408203
test_2368,0.011779785,0.077697754,0.2607422
test_2369,0.0054512024,0.030441284,0.05319214
test_2370,0.00831604,0.011154175,0.015594482
test_2371,0.008911133,0.16589355,0.4267578
test_2372,0.004299164,0.04006958,0.041229248
test_2373,0.05203247,0.04272461,0.04626465
test_2374,0.015899658,0.040222168,0.08630371
test_2375,0.006931305,0.027801514,0.039855957
test_2376,0.0035800934,0.057800293,0.12658691
test_2377,0.0030174255,0.07342529,0.09136963
test_2378,0.17358398,0.055419922,0.7006836
test_2379,0.006389618,0.027420044,0.06021118
test_2380,0.008911133,0.15454102,0.17504883
test_2381,0.10821533,0.012626648,0.022705078
test_2382,0.019882202,0.062316895,0.046203613
test_2383,0.0050811768,0.11798096,0.10015869
test_2384,0.013961792,0.07861328,0.2775879
test_2385,0.0041007996,0.045928955,0.11853027
test_2386,0.0024929047,0.020492554,0.022537231
test_2387,0.003868103,0.023208618,0.030044556
test_2388,0.00712204,0.06021118,0.072631836
test_2389,0.006389618,0.021255493,0.031066895
test_2390,0.042938232,0.39086914,0.57470703
test_2391,0.032409668,0.066467285,0.1541748
test_2392,0.009056091,0.018875122,0.014335632
test_2393,0.0045051575,0.12005615,0.32641602
test_2394,0.0056877136,0.010818481,0.012771606
test_2395,0.0023059845,0.066589355,0.13500977
test_2396,0.0020427704,0.016586304,0.03741455
test_2397,0.0032463074,0.12030029,0.1640625
test_2398,0.023147583,0.12805176,0.04321289
test_2399,0.013122559,0.34057617,0.10650635
test_2400,0.010368347,0.17016602,0.061065674
test_2401,0.013961792,0.017242432,0.024978638
test_2402,0.0024719238,0.13244629,0.0960083
test_2403,0.013580322,0.04006958,0.09301758
test_2404,0.014953613,0.037963867,0.08679199
test_2405,0.13244629,0.018508911,0.022705078
test_2406,0.005886078,0.04006958,0.058013916
test_2407,0.0033111572,0.08850098,0.37768555
test_2408,0.01991272,0.0552063,0.048034668
test_2409,0.017913818,0.35546875,0.14733887
test_2410,0.0049438477,0.09301758,0.18457031
test_2411,0.009597778,0.06890869,0.061187744
test_2412,0.012680054,0.12976074,0.11468506
test_2413,0.007320404,0.17480469,0.17553711
test_2414,0.003692627,0.08105469,0.14831543
test_2415,0.009521484,0.03289795,0.038116455
test_2416,0.010292053,0.33154297,0.31640625
test_2417,0.0054893494,0.012626648,0.016159058
test_2418,0.004135132,0.12878418,0.09283447
test_2419,0.0042304993,0.042907715,0.050048828
test_2420,0.0055999756,0.08996582,0.16552734
test_2421,0.004348755,0.025283813,0.025283813
test_2422,0.01525116,0.018829346,0.024887085
test_2423,0.0026931763,0.062561035,0.048309326
test_2424,0.011154175,0.07904053,0.13623047
test_2425,0.0031852722,0.020965576,0.03668213
test_2426,0.016525269,0.22680664,0.17675781
test_2427,0.15637207,0.030212402,0.058441162
test_2428,0.009483337,0.11529541,0.18261719
test_2429,0.006931305,0.14147949,0.2175293
test_2430,0.05368042,0.13427734,0.06213379
test_2431,0.006072998,0.061431885,0.076293945
test_2432,0.01525116,0.10101318,0.36254883
test_2433,0.006416321,0.023864746,0.021697998
test_2434,0.0032978058,0.11187744,0.10247803
test_2435,0.00831604,0.045013428,0.08880615
test_2436,0.004299164,0.07574463,0.044158936
test_2437,0.0051574707,0.1381836,0.15661621
test_2438,0.08343506,0.0552063,0.2055664
test_2439,0.005218506,0.10247803,0.16357422
test_2440,0.056640625,0.2578125,0.5366211
test_2441,0.008811951,0.087524414,0.16748047
test_2442,0.010734558,0.046051025,0.0647583
test_2443,0.00187397,0.026916504,0.028320312
test_2444,0.0104522705,0.039398193,0.04751587
test_2445,0.0021400452,0.034362793,0.078125
test_2446,0.008033752,0.07922363,0.15429688
test_2447,0.021835327,0.116760254,0.1854248
test_2448,0.0050201416,0.016036987,0.14233398
test_2449,0.018447876,0.10748291,0.75390625
test_2450,0.0056648254,0.08630371,0.123291016
test_2451,0.02029419,0.44067383,0.099975586
test_2452,0.009056091,0.093688965,0.23840332
test_2453,0.0051574707,0.5102539,0.31835938
test_2454,0.0028896332,0.16296387,0.28564453
test_2455,0.0069007874,0.23730469,0.19104004
test_2456,0.0075187683,0.08123779,0.10559082
test_2457,0.004962921,0.06384277,0.09667969
test_2458,0.0060272217,0.1394043,0.09753418
test_2459,0.007751465,0.13708496,0.29101562
test_2460,0.0022773743,0.13781738,0.15026855
test_2461,0.02784729,0.5239258,0.26538086
test_2462,0.0067443848,0.10321045,0.085754395
test_2463,0.0035514832,0.021835327,0.059417725
test_2464,0.01020813,0.015136719,0.020492554
test_2465,0.0345459,0.026351929,0.080200195
test_2466,0.0103302,0.2401123,0.67626953
test_2467,0.015533447,0.15783691,0.1274414
test_2468,0.0045547485,0.062438965,0.091552734
